Survey,Wave,Country Numeric,Country ISO3,Region Numeric,Region Name,country,countrycode,countrycode_alpha2,adm_level,adm_area_1,adm_area_1_code,adm_area_2,adm_area_2_code,adm_area_3,adm_area_3_code,gid
WVS,2010-2014,792,TUR,792041,TR: Istambul,Turkey,TUR,TR,1,Istanbul,TUR.40_1,Istanbul,,,,TUR.40_1
WVS,2010-2014,792,TUR,792042,TR: Western Marmara,Turkey,TUR,TR,1,Tekirdag,TUR.73_1,Tekirdag,,,,TUR.73_1
WVS,2010-2014,792,TUR,792042,TR: Western Marmara,Turkey,TUR,TR,1,Edirne,TUR.28_1,Edirne,,,,TUR.28_1
WVS,2010-2014,792,TUR,792042,TR: Western Marmara,Turkey,TUR,TR,1,Kirklareli,TUR.50_1,Kirklareli,,,,TUR.50_1
WVS,2010-2014,792,TUR,792042,TR: Western Marmara,Turkey,TUR,TR,1,Balikesir,TUR.12_1,Balikesir,,,,TUR.12_1
WVS,2010-2014,792,TUR,792042,TR: Western Marmara,Turkey,TUR,TR,1,Çanakkale,TUR.22_1,Çanakkale,,,,TUR.22_1
WVS,2010-2014,792,TUR,792043,TR: Aegean,Turkey,TUR,TR,1,Aydin,TUR.11_1,Aydin,,,,TUR.11_1
WVS,2010-2014,792,TUR,792043,TR: Aegean,Turkey,TUR,TR,1,Izmir,TUR.41_1,Izmir,,,,TUR.41_1
WVS,2010-2014,792,TUR,792043,TR: Aegean,Turkey,TUR,TR,1,Denizli,TUR.25_1,Denizli,,,,TUR.25_1
WVS,2010-2014,792,TUR,792043,TR: Aegean,Turkey,TUR,TR,1,Mugla,TUR.59_1,Mugla,,,,TUR.59_1
WVS,2010-2014,792,TUR,792043,TR: Aegean,Turkey,TUR,TR,1,Manisa,TUR.56_1,Manisa,,,,TUR.56_1
WVS,2010-2014,792,TUR,792043,TR: Aegean,Turkey,TUR,TR,1,Afyon,TUR.3_1,Afyon,,,,TUR.3_1
WVS,2010-2014,792,TUR,792043,TR: Aegean,Turkey,TUR,TR,1,Kütahya,TUR.54_1,Kütahya,,,,TUR.54_1
WVS,2010-2014,792,TUR,792043,TR: Aegean,Turkey,TUR,TR,1,Usak,TUR.77_1,Usak,,,,TUR.77_1
WVS,2010-2014,792,TUR,792044,TR: Eastern Marmara,Turkey,TUR,TR,1,Bursa,TUR.21_1,Bursa,,,,TUR.21_1
WVS,2010-2014,792,TUR,792044,TR: Eastern Marmara,Turkey,TUR,TR,1,Eskisehir,TUR.32_1,Eskisehir,,,,TUR.32_1
WVS,2010-2014,792,TUR,792044,TR: Eastern Marmara,Turkey,TUR,TR,1,Bilecik,TUR.16_1,Bilecik,,,,TUR.16_1
WVS,2010-2014,792,TUR,792044,TR: Eastern Marmara,Turkey,TUR,TR,1,Kocaeli,TUR.52_1,Kocaeli,,,,TUR.52_1
WVS,2010-2014,792,TUR,792044,TR: Eastern Marmara,Turkey,TUR,TR,1,Sakarya,TUR.66_1,Sakarya,,,,TUR.66_1
WVS,2010-2014,792,TUR,792044,TR: Eastern Marmara,Turkey,TUR,TR,1,Düzce,TUR.27_1,Düzce,,,,TUR.27_1
WVS,2010-2014,792,TUR,792044,TR: Eastern Marmara,Turkey,TUR,TR,1,Bolu,TUR.19_1,Bolu,,,,TUR.19_1
WVS,2010-2014,792,TUR,792044,TR: Eastern Marmara,Turkey,TUR,TR,1,Yalova,TUR.79_1,Yalova,,,,TUR.79_1
WVS,2010-2014,792,TUR,792045,TR: Western Anatolia,Turkey,TUR,TR,1,Ankara,TUR.7_1,Ankara,,,,TUR.7_1
WVS,2010-2014,792,TUR,792045,TR: Western Anatolia,Turkey,TUR,TR,1,Konya,TUR.53_1,Konya,,,,TUR.53_1
WVS,2010-2014,792,TUR,792045,TR: Western Anatolia,Turkey,TUR,TR,1,Karaman,TUR.44_1,Karaman,,,,TUR.44_1
WVS,2010-2014,792,TUR,792046,TR: Mediterranean,Turkey,TUR,TR,1,Antalya,TUR.8_1,Antalya,,,,TUR.8_1
WVS,2010-2014,792,TUR,792046,TR: Mediterranean,Turkey,TUR,TR,1,Isparta,TUR.39_1,Isparta,,,,TUR.39_1
WVS,2010-2014,792,TUR,792046,TR: Mediterranean,Turkey,TUR,TR,1,Burdur,TUR.20_1,Burdur,,,,TUR.20_1
WVS,2010-2014,792,TUR,792046,TR: Mediterranean,Turkey,TUR,TR,1,Adana,TUR.1_1,Adana,,,,TUR.1_1
WVS,2010-2014,792,TUR,792046,TR: Mediterranean,Turkey,TUR,TR,1,Mersin,TUR.58_1,Mersin,,,,TUR.58_1
WVS,2010-2014,792,TUR,792046,TR: Mediterranean,Turkey,TUR,TR,1,Hatay,TUR.37_1,Hatay,,,,TUR.37_1
WVS,2010-2014,792,TUR,792046,TR: Mediterranean,Turkey,TUR,TR,1,K. Maras,TUR.42_1,K. Maras,,,,TUR.42_1
WVS,2010-2014,792,TUR,792046,TR: Mediterranean,Turkey,TUR,TR,1,Osmaniye,TUR.64_1,Osmaniye,,,,TUR.64_1
WVS,2010-2014,792,TUR,792047,TR: Central Anatolia,Turkey,TUR,TR,1,Kinkkale,TUR.49_1,Kinkkale,,,,TUR.49_1
WVS,2010-2014,792,TUR,792047,TR: Central Anatolia,Turkey,TUR,TR,1,Aksaray,TUR.5_1,Aksaray,,,,TUR.5_1
WVS,2010-2014,792,TUR,792047,TR: Central Anatolia,Turkey,TUR,TR,1,Nigde,TUR.62_1,Nigde,,,,TUR.62_1
WVS,2010-2014,792,TUR,792047,TR: Central Anatolia,Turkey,TUR,TR,1,Nevsehir,TUR.61_1,Nevsehir,,,,TUR.61_1
WVS,2010-2014,792,TUR,792047,TR: Central Anatolia,Turkey,TUR,TR,1,Kirsehir,TUR.51_1,Kirsehir,,,,TUR.51_1
WVS,2010-2014,792,TUR,792047,TR: Central Anatolia,Turkey,TUR,TR,1,Kayseri,TUR.47_1,Kayseri,,,,TUR.47_1
WVS,2010-2014,792,TUR,792047,TR: Central Anatolia,Turkey,TUR,TR,1,Sivas,TUR.72_1,Sivas,,,,TUR.72_1
WVS,2010-2014,792,TUR,792047,TR: Central Anatolia,Turkey,TUR,TR,1,Yozgat,TUR.80_1,Yozgat,,,,TUR.80_1
WVS,2010-2014,792,TUR,792048,TR: Western Black Sea,Turkey,TUR,TR,1,Zinguldak,TUR.81_1,Zinguldak,,,,TUR.81_1
WVS,2010-2014,792,TUR,792048,TR: Western Black Sea,Turkey,TUR,TR,1,Karabük,TUR.43_1,Karabük,,,,TUR.43_1
WVS,2010-2014,792,TUR,792048,TR: Western Black Sea,Turkey,TUR,TR,1,Bartın,TUR.13_1,Bartın,,,,TUR.13_1
WVS,2010-2014,792,TUR,792048,TR: Western Black Sea,Turkey,TUR,TR,1,Kastamonu,TUR.46_1,Kastamonu,,,,TUR.46_1
WVS,2010-2014,792,TUR,792048,TR: Western Black Sea,Turkey,TUR,TR,1,Çankiri,TUR.23_1,Çankiri,,,,TUR.23_1
WVS,2010-2014,792,TUR,792048,TR: Western Black Sea,Turkey,TUR,TR,1,Sinop,TUR.70_1,Sinop,,,,TUR.70_1
WVS,2010-2014,792,TUR,792048,TR: Western Black Sea,Turkey,TUR,TR,1,Samsun,TUR.67_1,Samsun,,,,TUR.67_1
WVS,2010-2014,792,TUR,792048,TR: Western Black Sea,Turkey,TUR,TR,1,Tokat,TUR.74_1,Tokat,,,,TUR.74_1
WVS,2010-2014,792,TUR,792048,TR: Western Black Sea,Turkey,TUR,TR,1,Çorum,TUR.24_1,Çorum,,,,TUR.24_1
WVS,2010-2014,792,TUR,792048,TR: Western Black Sea,Turkey,TUR,TR,1,Amasya,TUR.6_1,Amasya,,,,TUR.6_1
WVS,2010-2014,792,TUR,792049,TR: Eastern Black Sea,Turkey,TUR,TR,1,Trabzon,TUR.75_1,Trabzon,,,,TUR.75_1
WVS,2010-2014,792,TUR,792049,TR: Eastern Black Sea,Turkey,TUR,TR,1,Ordu,TUR.63_1,Ordu,,,,TUR.63_1
WVS,2010-2014,792,TUR,792049,TR: Eastern Black Sea,Turkey,TUR,TR,1,Giresun,TUR.34_1,Giresun,,,,TUR.34_1
WVS,2010-2014,792,TUR,792049,TR: Eastern Black Sea,Turkey,TUR,TR,1,Rize,TUR.65_1,Rize,,,,TUR.65_1
WVS,2010-2014,792,TUR,792049,TR: Eastern Black Sea,Turkey,TUR,TR,1,Artvin,TUR.10_1,Artvin,,,,TUR.10_1
WVS,2010-2014,792,TUR,792049,TR: Eastern Black Sea,Turkey,TUR,TR,1,Gümüshane,TUR.35_1,Gümüshane,,,,TUR.35_1
WVS,2010-2014,792,TUR,792050,TR: North Eastern Anatolia,Turkey,TUR,TR,1,Erzurum,TUR.31_1,Erzurum,,,,TUR.31_1
WVS,2010-2014,792,TUR,792050,TR: North Eastern Anatolia,Turkey,TUR,TR,1,Erzincan,TUR.30_1,Erzincan,,,,TUR.30_1
WVS,2010-2014,792,TUR,792050,TR: North Eastern Anatolia,Turkey,TUR,TR,1,Bayburt,TUR.15_1,Bayburt,,,,TUR.15_1
WVS,2010-2014,792,TUR,792050,TR: North Eastern Anatolia,Turkey,TUR,TR,1,Agri,TUR.4_1,Agri,,,,TUR.4_1
WVS,2010-2014,792,TUR,792050,TR: North Eastern Anatolia,Turkey,TUR,TR,1,Kars,TUR.45_1,Kars,,,,TUR.45_1
WVS,2010-2014,792,TUR,792050,TR: North Eastern Anatolia,Turkey,TUR,TR,1,Iğdır,TUR.38_1,Iğdır,,,,TUR.38_1
WVS,2010-2014,792,TUR,792050,TR: North Eastern Anatolia,Turkey,TUR,TR,1,Ardahan,TUR.9_1,Ardahan,,,,TUR.9_1
WVS,2010-2014,792,TUR,792051,TR: East Central Anatolia,Turkey,TUR,TR,1,Malatya,TUR.55_1,Malatya,,,,TUR.55_1
WVS,2010-2014,792,TUR,792051,TR: East Central Anatolia,Turkey,TUR,TR,1,Elazığ,TUR.29_1,Elazığ,,,,TUR.29_1
WVS,2010-2014,792,TUR,792051,TR: East Central Anatolia,Turkey,TUR,TR,1,Bingöl,TUR.17_1,Bingöl,,,,TUR.17_1
WVS,2010-2014,792,TUR,792051,TR: East Central Anatolia,Turkey,TUR,TR,1,Tunceli,TUR.76_1,Tunceli,,,,TUR.76_1
WVS,2010-2014,792,TUR,792051,TR: East Central Anatolia,Turkey,TUR,TR,1,Van,TUR.78_1,Van,,,,TUR.78_1
WVS,2010-2014,792,TUR,792051,TR: East Central Anatolia,Turkey,TUR,TR,1,Mus,TUR.60_1,Mus,,,,TUR.60_1
WVS,2010-2014,792,TUR,792051,TR: East Central Anatolia,Turkey,TUR,TR,1,Bitlis,TUR.18_1,Bitlis,,,,TUR.18_1
WVS,2010-2014,792,TUR,792051,TR: East Central Anatolia,Turkey,TUR,TR,1,Hakkari,TUR.36_1,Hakkari,,,,TUR.36_1
WVS,2010-2014,792,TUR,792052,TR: South Eastern Anatolia,Turkey,TUR,TR,1,Gaziantep,TUR.33_1,Gaziantep,,,,TUR.33_1
WVS,2010-2014,792,TUR,792052,TR: South Eastern Anatolia,Turkey,TUR,TR,1,Adiyaman,TUR.2_1,Adiyaman,,,,TUR.2_1
WVS,2010-2014,792,TUR,792052,TR: South Eastern Anatolia,Turkey,TUR,TR,1,Kilis,TUR.48_1,Kilis,,,,TUR.48_1
WVS,2010-2014,792,TUR,792052,TR: South Eastern Anatolia,Turkey,TUR,TR,1,Sanliurfa,TUR.68_1,Sanliurfa,,,,TUR.68_1
WVS,2010-2014,792,TUR,792052,TR: South Eastern Anatolia,Turkey,TUR,TR,1,Diyarbakir,TUR.26_1,Diyarbakir,,,,TUR.26_1
WVS,2010-2014,792,TUR,792052,TR: South Eastern Anatolia,Turkey,TUR,TR,1,Mardin,TUR.57_1,Mardin,,,,TUR.57_1
WVS,2010-2014,792,TUR,792052,TR: South Eastern Anatolia,Turkey,TUR,TR,1,Batman,TUR.14_1,Batman,,,,TUR.14_1
WVS,2010-2014,792,TUR,792052,TR: South Eastern Anatolia,Turkey,TUR,TR,1,Sirnak,TUR.71_1,Sirnak,,,,TUR.71_1
WVS,2010-2014,792,TUR,792052,TR: South Eastern Anatolia,Turkey,TUR,TR,1,Siirt,TUR.69_1,Siirt,,,,TUR.69_1
,,,,,,,,,,,,,,,,
WVS,2010-2014,392,JPN,392011,JP: Hokkaido region,Japan,JPN,JP,1,Hokkaido,JPN.12_1,,,,,JPN.12_1
WVS,2010-2014,392,JPN,392012,JP: Tohoku region,Japan,JPN,JP,1,Aomori,JPN.3_1,,,,,JPN.3_1
WVS,2010-2014,392,JPN,392012,JP: Tohoku region,Japan,JPN,JP,1,Iwate,JPN.16_1,,,,,JPN.16_1
WVS,2010-2014,392,JPN,392012,JP: Tohoku region,Japan,JPN,JP,1,Miyagi,JPN.24_1,,,,,JPN.24_1
WVS,2010-2014,392,JPN,392012,JP: Tohoku region,Japan,JPN,JP,1,Akita,JPN.2_1,,,,,JPN.2_1
WVS,2010-2014,392,JPN,392012,JP: Tohoku region,Japan,JPN,JP,1,Yamagata,JPN.45_1,,,,,JPN.45_1
WVS,2010-2014,392,JPN,392012,JP: Tohoku region,Japan,JPN,JP,1,Fukushima,JPN.8_1,,,,,JPN.8_1
WVS,2010-2014,392,JPN,392013,JP: Kita-Kanto region,Japan,JPN,JP,1,Ibaraki,JPN.14_1,,,,,JPN.14_1
WVS,2010-2014,392,JPN,392013,JP: Kita-Kanto region,Japan,JPN,JP,1,Tochigi,JPN.39_1,,,,,JPN.39_1
WVS,2010-2014,392,JPN,392013,JP: Kita-Kanto region,Japan,JPN,JP,1,Gunma,JPN.10_1,,,,,JPN.10_1
WVS,2010-2014,392,JPN,392014,JP: Minami-Kanto region,Japan,JPN,JP,1,Saitama,JPN.35_1,,,,,JPN.35_1
WVS,2010-2014,392,JPN,392014,JP: Minami-Kanto region,Japan,JPN,JP,1,Chiba,JPN.4_1,,,,,JPN.4_1
WVS,2010-2014,392,JPN,392014,JP: Minami-Kanto region,Japan,JPN,JP,1,Kanagawa,JPN.19_1,,,,,JPN.19_1
WVS,2010-2014,392,JPN,392015,JP: Tokyo,Japan,JPN,JP,1,Tokyo,JPN.41_1,,,,,JPN.41_1
WVS,2010-2014,392,JPN,392016,JP: Tokai region,Japan,JPN,JP,1,Shizuoka,JPN.38_1,,,,,JPN.38_1
WVS,2010-2014,392,JPN,392016,JP: Tokai region,Japan,JPN,JP,1,Aichi,JPN.1_1,,,,,JPN.1_1
WVS,2010-2014,392,JPN,392016,JP: Tokai region,Japan,JPN,JP,1,Gifu,JPN.9_1,,,,,JPN.9_1
WVS,2010-2014,392,JPN,392016,JP: Tokai region,Japan,JPN,JP,1,Mie,JPN.23_1,,,,,JPN.23_1
WVS,2010-2014,392,JPN,392017,"JP: Hokuriku, Shinetsu region",Japan,JPN,JP,1,Ishikawa,JPN.15_1,,,,,JPN.15_1
WVS,2010-2014,392,JPN,392017,"JP: Hokuriku, Shinetsu region",Japan,JPN,JP,1,Fukui,JPN.6_1,,,,,JPN.6_1
WVS,2010-2014,392,JPN,392017,"JP: Hokuriku, Shinetsu region",Japan,JPN,JP,1,Niigata,JPN.29_1,,,,,JPN.29_1
WVS,2010-2014,392,JPN,392017,"JP: Hokuriku, Shinetsu region",Japan,JPN,JP,1,Toyama,JPN.43_1,,,,,JPN.43_1
WVS,2010-2014,392,JPN,392017,"JP: Hokuriku, Shinetsu region",Japan,JPN,JP,1,Nagano,JPN.26_1,,,,,JPN.26_1
WVS,2010-2014,392,JPN,392018,JP: Kinki region,Japan,JPN,JP,1,Shiga,JPN.36_1,,,,,JPN.36_1
WVS,2010-2014,392,JPN,392018,JP: Kinki region,Japan,JPN,JP,1,Kyoto,JPN.22_1,,,,,JPN.22_1
WVS,2010-2014,392,JPN,392018,JP: Kinki region,Japan,JPN,JP,1,Osaka,JPN.33_1,,,,,JPN.33_1
WVS,2010-2014,392,JPN,392018,JP: Kinki region,Japan,JPN,JP,1,Hyōgo,JPN.13_1,,,,,JPN.13_1
WVS,2010-2014,392,JPN,392018,JP: Kinki region,Japan,JPN,JP,1,Nara,JPN.28_1,,,,,JPN.28_1
WVS,2010-2014,392,JPN,392018,JP: Kinki region,Japan,JPN,JP,1,Wakayama,JPN.44_1,,,,,JPN.44_1
WVS,2010-2014,392,JPN,392019,JP: Chugoku region,Japan,JPN,JP,1,Tottori,JPN.42_1,,,,,JPN.42_1
WVS,2010-2014,392,JPN,392019,JP: Chugoku region,Japan,JPN,JP,1,Shimane,JPN.37_1,,,,,JPN.37_1
WVS,2010-2014,392,JPN,392019,JP: Chugoku region,Japan,JPN,JP,1,Okayama,JPN.31_1,,,,,JPN.31_1
WVS,2010-2014,392,JPN,392019,JP: Chugoku region,Japan,JPN,JP,1,Hiroshima,JPN.11_1,,,,,JPN.11_1
WVS,2010-2014,392,JPN,392019,JP: Chugoku region,Japan,JPN,JP,1,Yamaguchi,JPN.46_1,,,,,JPN.46_1
WVS,2010-2014,392,JPN,392020,JP: Shikoku region,Japan,JPN,JP,1,Tokushima,JPN.40_1,,,,,JPN.40_1
WVS,2010-2014,392,JPN,392020,JP: Shikoku region,Japan,JPN,JP,1,Kagawa,JPN.17_1,,,,,JPN.17_1
WVS,2010-2014,392,JPN,392020,JP: Shikoku region,Japan,JPN,JP,1,Ehime,JPN.5_1,,,,,JPN.5_1
WVS,2010-2014,392,JPN,392020,JP: Shikoku region,Japan,JPN,JP,1,Kochi,JPN.20_1,,,,,JPN.20_1
WVS,2010-2014,392,JPN,392021,JP: Kyushu region,Japan,JPN,JP,1,Fukuoka,JPN.7_1,,,,,JPN.7_1
WVS,2010-2014,392,JPN,392021,JP: Kyushu region,Japan,JPN,JP,1,Saga,JPN.34_1,,,,,JPN.34_1
WVS,2010-2014,392,JPN,392021,JP: Kyushu region,Japan,JPN,JP,1,Naoasaki,JPN.27_1,,,,,JPN.27_1
WVS,2010-2014,392,JPN,392021,JP: Kyushu region,Japan,JPN,JP,1,Kumamoto,JPN.21_1,,,,,JPN.21_1
WVS,2010-2014,392,JPN,392021,JP: Kyushu region,Japan,JPN,JP,1,Oita,JPN.30_1,,,,,JPN.30_1
WVS,2010-2014,392,JPN,392021,JP: Kyushu region,Japan,JPN,JP,1,Miyazaki,JPN.25_1,,,,,JPN.25_1
WVS,2010-2014,392,JPN,392021,JP: Kyushu region,Japan,JPN,JP,1,Kagoshima,JPN.18_1,,,,,JPN.18_1
WVS,2010-2014,392,JPN,392021,JP: Kyushu region,Japan,JPN,JP,1,Okinawa,JPN.32_1,,,,,JPN.32_1
,,,,,,,,,,,,,,,,
WVS,2010-2014,484,MEX,484101,MX: Aguascalientes,Mexico,MEX,MX,1,Aguascalientes,MEX.1_1,,,,,MEX.1_1
WVS,2010-2014,484,MEX,484102,MX: Baja California,Mexico,MEX,MX,1,Baja California,MEX.3_1,,,,,MEX.3_1
WVS,2010-2014,484,MEX,484103,MX: Baja California Sur,Mexico,MEX,MX,1,Baja California Sur,MEX.2_1,,,,,MEX.2_1
WVS,2010-2014,484,MEX,484104,MX: Campeche,Mexico,MEX,MX,1,Campeche,MEX.4_1,,,,,MEX.4_1
WVS,2010-2014,484,MEX,484105,MX: Coahuila,Mexico,MEX,MX,1,Coahuila,MEX.7_1,,,,,MEX.7_1
WVS,2010-2014,484,MEX,484106,MX: Colima,Mexico,MEX,MX,1,Colima,MEX.8_1,,,,,MEX.8_1
WVS,2010-2014,484,MEX,484107,MX: Chiapas,Mexico,MEX,MX,1,Chiapas,MEX.5_1,,,,,MEX.5_1
WVS,2010-2014,484,MEX,484108,MX: Chihuahua,Mexico,MEX,MX,1,Chihuahua,MEX.6_1,,,,,MEX.6_1
WVS,2010-2014,484,MEX,484109,MX: Distrito Federal,Mexico,MEX,MX,1,Distrito Federal,MEX.9_1,,,,,MEX.9_1
WVS,2010-2014,484,MEX,484110,MX: Durango,Mexico,MEX,MX,1,Durango,MEX.10_1,,,,,MEX.10_1
WVS,2010-2014,484,MEX,484111,MX: Guanajuato,Mexico,MEX,MX,1,Guanajuato,MEX.11_1,,,,,MEX.11_1
WVS,2010-2014,484,MEX,484112,MX: Guerrero,Mexico,MEX,MX,1,Guerrero,MEX.12_1,,,,,MEX.12_1
WVS,2010-2014,484,MEX,484113,MX: Hidalgo,Mexico,MEX,MX,1,Hidalgo,MEX.13_1,,,,,MEX.13_1
WVS,2010-2014,484,MEX,484114,MX: Jalisco,Mexico,MEX,MX,1,Jalisco,MEX.14_1,,,,,MEX.14_1
WVS,2010-2014,484,MEX,484115,MX: Estado de México,Mexico,MEX,MX,1,México,MEX.15_1,,,,,MEX.15_1
WVS,2010-2014,484,MEX,484116,MX: Michoacán,Mexico,MEX,MX,1,Michoacán,MEX.16_1,,,,,MEX.16_1
WVS,2010-2014,484,MEX,484117,MX: Morelos,Mexico,MEX,MX,1,Morelos,MEX.17_1,,,,,MEX.17_1
WVS,2010-2014,484,MEX,484118,MX: Nayarit,Mexico,MEX,MX,1,Nayarit,MEX.18_1,,,,,MEX.18_1
WVS,2010-2014,484,MEX,484119,MX: Nuevo León,Mexico,MEX,MX,1,Nuevo León,MEX.19_1,,,,,MEX.19_1
WVS,2010-2014,484,MEX,484120,MX: Oaxaca,Mexico,MEX,MX,1,Oaxaca,MEX.20_1,,,,,MEX.20_1
WVS,2010-2014,484,MEX,484121,MX: Puebla,Mexico,MEX,MX,1,Puebla,MEX.21_1,,,,,MEX.21_1
WVS,2010-2014,484,MEX,484122,MX: Querétaro,Mexico,MEX,MX,1,Querétaro,MEX.22_1,,,,,MEX.22_1
WVS,2010-2014,484,MEX,484123,MX: Quintana Roo,Mexico,MEX,MX,1,Quintana Roo,MEX.23_1,,,,,MEX.23_1
WVS,2010-2014,484,MEX,484124,MX: San Luis Potosí,Mexico,MEX,MX,1,San Luis Potosí,MEX.24_1,,,,,MEX.24_1
WVS,2010-2014,484,MEX,484125,MX: Sinaloa,Mexico,MEX,MX,1,Sinaloa,MEX.25_1,,,,,MEX.25_1
WVS,2010-2014,484,MEX,484126,MX: Sonora,Mexico,MEX,MX,1,Sonora,MEX.26_1,,,,,MEX.26_1
WVS,2010-2014,484,MEX,484127,MX: Tabasco,Mexico,MEX,MX,1,Tabasco,MEX.27_1,,,,,MEX.27_1
WVS,2010-2014,484,MEX,484128,MX: Tamaulipas,Mexico,MEX,MX,1,Tamaulipas,MEX.28_1,,,,,MEX.28_1
WVS,2010-2014,484,MEX,484129,MX: Tlaxcala,Mexico,MEX,MX,1,Tlaxcala,MEX.29_1,,,,,MEX.29_1
WVS,2010-2014,484,MEX,484130,MX: Veracruz,Mexico,MEX,MX,1,Veracruz,MEX.30_1,,,,,MEX.30_1
WVS,2010-2014,484,MEX,484131,MX: Yucatán,Mexico,MEX,MX,1,Yucatán,MEX.31_1,,,,,MEX.31_1
WVS,2010-2014,484,MEX,484132,MX: Zacatecas,Mexico,MEX,MX,1,Zacatecas,MEX.32_1,,,,,MEX.32_1
,,,,,,,,,,,,,,,,
WVS,2010-2014,586,PAK,586010,PK: Punjab,Pakistan,PAK,PK,1,Punjab,PAK.7_1,,,,,PAK.7_1
WVS,2010-2014,586,PAK,586011,PK: Sindh,Pakistan,PAK,PK,1,Sind,PAK.8_1,,,,,PAK.8_1
WVS,2010-2014,586,PAK,586012,PK: Khyber Pakhtunkhwa,Pakistan,PAK,PK,1,N.W.F.P.,PAK.5_1,,,,,PAK.5_1
WVS,2010-2014,586,PAK,586013,PK: Balochistan,Pakistan,PAK,PK,1,Baluchistan,PAK.2_1,,,,,PAK.2_1
,,,,,,,,,,,,,,,,
EVS,1990-1993,124,CAN,124001,CA: Prince Edward Island,Canada,CAN,CA,1,Prince Edward Island,CAN.10_1,,,,,CAN.10_1
EVS,1990-1993,124,CAN,124002,CA: Nova Scotia,Canada,CAN,CA,1,Nova Scotia,CAN.7_1,,,,,CAN.7_1
EVS,1990-1993,124,CAN,124003,CA: New Brunswick,Canada,CAN,CA,1,New Brunswick,CAN.4_1,,,,,CAN.4_1
EVS,1990-1993,124,CAN,124004,CA: Quebec,Canada,CAN,CA,1,Québec,CAN.11_1,,,,,CAN.11_1
EVS,1990-1993,124,CAN,124005,CA: Ontario,Canada,CAN,CA,1,Ontario,CAN.9_1,,,,,CAN.9_1
EVS,1990-1993,124,CAN,124006,CA: Manitoba,Canada,CAN,CA,1,Manitoba,CAN.3_1,,,,,CAN.3_1
EVS,1990-1993,124,CAN,124007,CA: Saskatchewan,Canada,CAN,CA,1,Saskatchewan,CAN.12_1,,,,,CAN.12_1
EVS,1990-1993,124,CAN,124008,CA: Alberta,Canada,CAN,CA,1,Alberta,CAN.1_1,,,,,CAN.1_1
EVS,1990-1993,124,CAN,124009,CA: British Columbia,Canada,CAN,CA,1,British Columbia,CAN.2_1,,,,,CAN.2_1
EVS,1990-1993,124,CAN,124010,CA: Newfoundland,Canada,CAN,CA,1,Newfoundland and Labrador,CAN.5_1,,,,,CAN.5_1
,,,,,,,,,,,,,,,,
WVS,2005-2009,124,CAN,-5,Unknown,Canada,CAN,CA,0,,CAN,,,,,CAN
WVS,2005-2009,124,CAN,124001,CA: Prince Edward Island,Canada,CAN,CA,1,Prince Edward Island,CAN.10_1,,,,,CAN.10_1
WVS,2005-2009,124,CAN,124002,CA: Nova Scotia,Canada,CAN,CA,1,Nova Scotia,CAN.7_1,,,,,CAN.7_1
WVS,2005-2009,124,CAN,124003,CA: New Brunswick,Canada,CAN,CA,1,New Brunswick,CAN.4_1,,,,,CAN.4_1
WVS,2005-2009,124,CAN,124004,CA: Quebec,Canada,CAN,CA,1,Québec,CAN.11_1,,,,,CAN.11_1
WVS,2005-2009,124,CAN,124005,CA: Ontario,Canada,CAN,CA,1,Ontario,CAN.9_1,,,,,CAN.9_1
WVS,2005-2009,124,CAN,124006,CA: Manitoba,Canada,CAN,CA,1,Manitoba,CAN.3_1,,,,,CAN.3_1
WVS,2005-2009,124,CAN,124007,CA: Saskatchewan,Canada,CAN,CA,1,Saskatchewan,CAN.12_1,,,,,CAN.12_1
WVS,2005-2009,124,CAN,124008,CA: Alberta,Canada,CAN,CA,1,Alberta,CAN.1_1,,,,,CAN.1_1
