Survey,Wave,Country Numeric,Country ISO3,Region Numeric,Region Name,country,countrycode,countrycode_alpha2,adm_level,adm_area_1,adm_area_1_code,adm_area_2,adm_area_2_code,adm_area_3,adm_area_3_code,gid
WVS,2005-2009,124,CAN,124009,CA: British Columbia,Canada,CAN,CA,1,British Columbia,CAN.2_1,,,,,CAN.2_1
WVS,2005-2009,124,CAN,124010,CA: Newfoundland,Canada,CAN,CA,1,Newfoundland and Labrador,CAN.5_1,,,,,CAN.5_1
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
WVS,2005-2009,364,IRN,364001,IR: Gilan,Iran,IRN,IR,1,Gilan,IRN.8_1,,,,,IRN.8_1
WVS,2005-2009,364,IRN,364002,IR: Mazandaran,Iran,IRN,IR,1,Mazandaran,IRN.20_1,,,,,IRN.20_1
WVS,2005-2009,364,IRN,364003,IR: Fars,Iran,IRN,IR,1,Fars,IRN.7_1,,,,,IRN.7_1
WVS,2005-2009,364,IRN,364004,IR: Kerman,Iran,IRN,IR,1,Kerman,IRN.13_1,,,,,IRN.13_1
WVS,2005-2009,364,IRN,364005,IR: West azarbayjan,Iran,IRN,IR,1,West Azarbaijan,IRN.29_1,,,,,IRN.29_1
WVS,2005-2009,364,IRN,364006,IR: East azarbayjan,Iran,IRN,IR,1,East Azarbaijan,IRN.5_1,,,,,IRN.5_1
WVS,2005-2009,364,IRN,364007,IR: Kermanshah,Iran,IRN,IR,1,Kermanshah,IRN.14_1,,,,,IRN.14_1
WVS,2005-2009,364,IRN,364008,IR: Sistan and balouchestan,Iran,IRN,IR,1,Sistan and Baluchestan,IRN.26_1,,,,,IRN.26_1
WVS,2005-2009,364,IRN,364009,IR: Isfahan,Iran,IRN,IR,1,Esfahan,IRN.6_1,,,,,IRN.6_1
WVS,2005-2009,364,IRN,364010,IR: Khozestan,Iran,IRN,IR,1,Khuzestan,IRN.15_1,,,,,IRN.15_1
WVS,2005-2009,364,IRN,364011,IR: Kordestan,Iran,IRN,IR,1,Kordestan,IRN.17_1,,,,,IRN.17_1
WVS,2005-2009,364,IRN,364012,IR: Khorasan,Iran,IRN,IR,1,Razavi Khorasan,IRN.24_1,,,,,IRN.24_1
WVS,2005-2009,364,IRN,364013,IR: Tehran,Iran,IRN,IR,1,Tehran,IRN.28_1,,,,,IRN.28_1
WVS,2005-2009,364,IRN,364014,IR: Boyer ahmad,Iran,IRN,IR,1,Kohgiluyeh and Buyer Ahmad,IRN.16_1,,,,,IRN.16_1
WVS,2005-2009,364,IRN,364015,IR: Bushehr,Iran,IRN,IR,1,Bushehr,IRN.3_1,,,,,IRN.3_1
WVS,2005-2009,364,IRN,364016,IR: Chaharmahal,Iran,IRN,IR,1,Chahar Mahall and Bakhtiari,IRN.4_1,,,,,IRN.4_1
WVS,2005-2009,364,IRN,364017,IR: Hamadan,Iran,IRN,IR,1,Hamadan,IRN.10_1,,,,,IRN.10_1
WVS,2005-2009,364,IRN,364018,IR: Hormozgan,Iran,IRN,IR,1,Hormozgan,IRN.11_1,,,,,IRN.11_1
WVS,2005-2009,364,IRN,364019,IR: Ilam,Iran,IRN,IR,1,Ilam,IRN.12_1,,,,,IRN.12_1
WVS,2005-2009,364,IRN,364020,IR: Lorestan,Iran,IRN,IR,1,Lorestan,IRN.18_1,,,,,IRN.18_1
WVS,2005-2009,364,IRN,364021,IR: Markazi,Iran,IRN,IR,1,Markazi,IRN.19_1,,,,,IRN.19_1
WVS,2005-2009,364,IRN,364022,IR: Semnan,Iran,IRN,IR,1,Semnan,IRN.25_1,,,,,IRN.25_1
WVS,2005-2009,364,IRN,364023,IR: Yazd,Iran,IRN,IR,1,Yazd,IRN.30_1,,,,,IRN.30_1
WVS,2005-2009,364,IRN,364024,IR: Zanjan,Iran,IRN,IR,1,Zanjan,IRN.31_1,,,,,IRN.31_1
WVS,2005-2009,364,IRN,364025,IR: Ghom,Iran,IRN,IR,1,Qom,IRN.23_1,,,,,IRN.23_1
WVS,2005-2009,364,IRN,364026,IR: Ardabil,Iran,IRN,IR,1,Ardebil,IRN.2_1,,,,,IRN.2_1
WVS,2005-2009,364,IRN,364027,IR: Ghazvin,Iran,IRN,IR,1,Qazvin,IRN.22_1,,,,,IRN.22_1
WVS,2005-2009,364,IRN,364028,IR: Golestan,Iran,IRN,IR,1,Golestan,IRN.9_1,,,,,IRN.9_1
WVS,2005-2009,364,IRN,364029,IR: North Khorasan,Iran,IRN,IR,1,North Khorasan,IRN.21_1,,,,,IRN.21_1
WVS,2005-2009,364,IRN,364030,IR: South Khorasan,Iran,IRN,IR,1,South Khorasan,IRN.27_1,,,,,IRN.27_1
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
WVS,1999-2004,50,BGD,50001,BD: Dhaka,Bangladesh,BGD,BD,2,Dhaka,BGD.3_1,Dhaka,BGD.3.1_1,,,BGD.3.1_1
WVS,1999-2004,50,BGD,50002,BD: Chittagong,Bangladesh,BGD,BD,2,Chittagong,BGD.2_1,Chittagong,BGD.2.4_1,,,BGD.2.4_1
WVS,1999-2004,50,BGD,50003,BD: Barisal,Bangladesh,BGD,BD,2,Barisal,BGD.1_1,Barisal,BGD.1.2_1,,,BGD.1.2_1
WVS,1999-2004,50,BGD,50004,BD: Mymensingh,Bangladesh,BGD,BD,2,Dhaka,BGD.3_1,Mymensingh,BGD.3.10_1,,,BGD.3.10_1
WVS,1999-2004,50,BGD,50005,BD: Tangail,Bangladesh,BGD,BD,2,Dhaka,BGD.3_1,Tangail,BGD.3.17_1,,,BGD.3.17_1
WVS,1999-2004,50,BGD,50006,BD: Sherpur,Bangladesh,BGD,BD,2,Dhaka,BGD.3_1,Sherpur,BGD.3.16_1,,,BGD.3.16_1
WVS,1999-2004,50,BGD,50007,BD: Faridpur,Bangladesh,BGD,BD,2,Dhaka,BGD.3_1,Faridpur,BGD.3.2_1,,,BGD.3.2_1
WVS,1999-2004,50,BGD,50008,BD: Kishoreganj,Bangladesh,BGD,BD,2,Dhaka,BGD.3_1,Kishoreganj,BGD.3.6_1,,,BGD.3.6_1
WVS,1999-2004,50,BGD,50009,BD: Feni,Bangladesh,BGD,BD,2,Chittagong,BGD.2_1,Feni,BGD.2.7_1,,,BGD.2.7_1
WVS,1999-2004,50,BGD,50010,BD: Coxex Bazar,Bangladesh,BGD,BD,2,Chittagong,BGD.2_1,Cox'S Bazar,BGD.2.6_1,,,BGD.2.6_1
WVS,1999-2004,50,BGD,50011,BD: Brahmanbaria,Bangladesh,BGD,BD,2,Chittagong,BGD.2_1,Brahamanbaria,BGD.2.2_1,,,BGD.2.2_1
WVS,1999-2004,50,BGD,50012,BD: Sylhet,Bangladesh,BGD,BD,2,Sylhet,BGD.7_1,Sylhet,BGD.7.4_1,,,BGD.7.4_1
WVS,1999-2004,50,BGD,50013,BD: Habiganj,Bangladesh,BGD,BD,2,Sylhet,BGD.7_1,Habiganj,BGD.7.1_1,,,BGD.7.1_1
WVS,1999-2004,50,BGD,50014,BD: Rajshahi,Bangladesh,BGD,BD,2,Rajshahi,BGD.5_1,Rajshahi,BGD.5.7_1,,,BGD.5.7_1
WVS,1999-2004,50,BGD,50015,BD: Sirajgonj,Bangladesh,BGD,BD,2,Rajshahi,BGD.5_1,Sirajganj,BGD.5.8_1,,,BGD.5.8_1
WVS,1999-2004,50,BGD,50016,BD: Jhenaidah,Bangladesh,BGD,BD,2,Khulna,BGD.4_1,Jhenaidah,BGD.4.4_1,,,BGD.4.4_1
WVS,1999-2004,50,BGD,50017,BD: Chuadanga,Bangladesh,BGD,BD,2,Khulna,BGD.4_1,Chuadanga,BGD.4.2_1,,,BGD.4.2_1
WVS,1999-2004,50,BGD,50018,BD: Nator,Bangladesh,BGD,BD,2,Rajshahi,BGD.5_1,Natore,BGD.5.4_1,,,BGD.5.4_1
WVS,1999-2004,50,BGD,50019,BD: Rangpur,Bangladesh,BGD,BD,2,Rangpur,BGD.6_1,Rangpur,BGD.6.7_1,,,BGD.6.7_1
WVS,1999-2004,50,BGD,50020,BD: Gaibandha,Bangladesh,BGD,BD,2,Rangpur,BGD.6_1,Gaibandha,BGD.6.2_1,,,BGD.6.2_1
WVS,1999-2004,50,BGD,50021,BD: Comilla,Bangladesh,BGD,BD,2,Chittagong,BGD.2_1,Comilla,BGD.2.5_1,,,BGD.2.5_1
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
WVS,2005-2009,231,ETH,231001,ET: Addis Ababa,Ethiopia,ETH,ET,1,Addis Abeba,ETH.1_1,,,,,ETH.1_1
WVS,2005-2009,231,ETH,231002,ET: Oromiya,Ethiopia,ETH,ET,1,Oromia,ETH.8_1,,,,,ETH.8_1
WVS,2005-2009,231,ETH,231003,ET: Tigray,Ethiopia,ETH,ET,1,Tigray,ETH.11_1,,,,,ETH.11_1
WVS,2005-2009,231,ETH,231004,ET: Amhara,Ethiopia,ETH,ET,1,Amhara,ETH.3_1,,,,,ETH.3_1
WVS,2005-2009,231,ETH,231005,ET: SNNP,Ethiopia,ETH,ET,1,"Southern Nations, Nationalities and Peoples",ETH.10_1,,,,,ETH.10_1
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
WVS,2010-2014,608,PHL,608001,PH: NCR,Philippines,PHL,PH,1,Metropolitan Manila,PHL.47_1,,,,,PHL.47_1
WVS,2010-2014,608,PHL,608002,PH: SOUTH LUZON,Philippines,PHL,PH,1,Ilocos Norte,PHL.34_1,,,,,PHL.34_1
WVS,2010-2014,608,PHL,608002,PH: SOUTH LUZON,Philippines,PHL,PH,1,Ilocos Sur,PHL.35_1,,,,,PHL.35_1
WVS,2010-2014,608,PHL,608002,PH: SOUTH LUZON,Philippines,PHL,PH,1,La Union,PHL.39_1,,,,,PHL.39_1
WVS,2010-2014,608,PHL,608002,PH: SOUTH LUZON,Philippines,PHL,PH,1,Pangasinan,PHL.61_1,,,,,PHL.61_1
WVS,2010-2014,608,PHL,608002,PH: SOUTH LUZON,Philippines,PHL,PH,1,Abra,PHL.1_1,,,,,PHL.1_1
WVS,2010-2014,608,PHL,608002,PH: SOUTH LUZON,Philippines,PHL,PH,1,Apayao,PHL.7_1,,,,,PHL.7_1
WVS,2010-2014,608,PHL,608002,PH: SOUTH LUZON,Philippines,PHL,PH,1,Benguet,PHL.13_1,,,,,PHL.13_1
WVS,2010-2014,608,PHL,608002,PH: SOUTH LUZON,Philippines,PHL,PH,1,Ifugao,PHL.33_1,,,,,PHL.33_1
WVS,2010-2014,608,PHL,608002,PH: SOUTH LUZON,Philippines,PHL,PH,1,Kalinga,PHL.38_1,,,,,PHL.38_1
WVS,2010-2014,608,PHL,608002,PH: SOUTH LUZON,Philippines,PHL,PH,1,Mountain Province,PHL.50_1,,,,,PHL.50_1
WVS,2010-2014,608,PHL,608002,PH: SOUTH LUZON,Philippines,PHL,PH,1,Batanes,PHL.11_1,,,,,PHL.11_1
WVS,2010-2014,608,PHL,608002,PH: SOUTH LUZON,Philippines,PHL,PH,1,Cagayan,PHL.18_1,,,,,PHL.18_1
WVS,2010-2014,608,PHL,608002,PH: SOUTH LUZON,Philippines,PHL,PH,1,Isabela,PHL.37_1,,,,,PHL.37_1
WVS,2010-2014,608,PHL,608002,PH: SOUTH LUZON,Philippines,PHL,PH,1,Nueva Vizcaya,PHL.56_1,,,,,PHL.56_1
WVS,2010-2014,608,PHL,608002,PH: SOUTH LUZON,Philippines,PHL,PH,1,Quirino,PHL.63_1,,,,,PHL.63_1
WVS,2010-2014,608,PHL,608002,PH: SOUTH LUZON,Philippines,PHL,PH,1,Aurora,PHL.8_1,,,,,PHL.8_1
WVS,2010-2014,608,PHL,608002,PH: SOUTH LUZON,Philippines,PHL,PH,1,Bataan,PHL.10_1,,,,,PHL.10_1
WVS,2010-2014,608,PHL,608002,PH: SOUTH LUZON,Philippines,PHL,PH,1,Bulacan,PHL.17_1,,,,,PHL.17_1
WVS,2010-2014,608,PHL,608002,PH: SOUTH LUZON,Philippines,PHL,PH,1,Nueva Ecija,PHL.55_1,,,,,PHL.55_1
WVS,2010-2014,608,PHL,608002,PH: SOUTH LUZON,Philippines,PHL,PH,1,Pampanga,PHL.60_1,,,,,PHL.60_1
WVS,2010-2014,608,PHL,608002,PH: SOUTH LUZON,Philippines,PHL,PH,1,Tarlac,PHL.76_1,,,,,PHL.76_1
WVS,2010-2014,608,PHL,608002,PH: SOUTH LUZON,Philippines,PHL,PH,1,Zambales,PHL.78_1,,,,,PHL.78_1
WVS,2010-2014,608,PHL,608002,PH: SOUTH LUZON,Philippines,PHL,PH,1,Batangas,PHL.12_1,,,,,PHL.12_1
WVS,2010-2014,608,PHL,608002,PH: SOUTH LUZON,Philippines,PHL,PH,1,Cavite,PHL.24_1,,,,,PHL.24_1
WVS,2010-2014,608,PHL,608002,PH: SOUTH LUZON,Philippines,PHL,PH,1,Laguna,PHL.40_1,,,,,PHL.40_1
WVS,2010-2014,608,PHL,608002,PH: SOUTH LUZON,Philippines,PHL,PH,1,Quezon,PHL.62_1,,,,,PHL.62_1
WVS,2010-2014,608,PHL,608002,PH: SOUTH LUZON,Philippines,PHL,PH,1,Rizal,PHL.64_1,,,,,PHL.64_1
WVS,2010-2014,608,PHL,608002,PH: SOUTH LUZON,Philippines,PHL,PH,1,Marinduque,PHL.45_1,,,,,PHL.45_1
WVS,2010-2014,608,PHL,608002,PH: SOUTH LUZON,Philippines,PHL,PH,1,Occidental Mindoro,PHL.57_1,,,,,PHL.57_1
WVS,2010-2014,608,PHL,608002,PH: SOUTH LUZON,Philippines,PHL,PH,1,Oriental Mindoro,PHL.58_1,,,,,PHL.58_1
WVS,2010-2014,608,PHL,608002,PH: SOUTH LUZON,Philippines,PHL,PH,1,Palawan,PHL.59_1,,,,,PHL.59_1
WVS,2010-2014,608,PHL,608002,PH: SOUTH LUZON,Philippines,PHL,PH,1,Romblon,PHL.65_1,,,,,PHL.65_1
WVS,2010-2014,608,PHL,608002,PH: SOUTH LUZON,Philippines,PHL,PH,1,Albay,PHL.5_1,,,,,PHL.5_1
WVS,2010-2014,608,PHL,608002,PH: SOUTH LUZON,Philippines,PHL,PH,1,Camarines Norte,PHL.19_1,,,,,PHL.19_1
WVS,2010-2014,608,PHL,608002,PH: SOUTH LUZON,Philippines,PHL,PH,1,Camarines Sur,PHL.20_1,,,,,PHL.20_1
WVS,2010-2014,608,PHL,608002,PH: SOUTH LUZON,Philippines,PHL,PH,1,Catanduanes,PHL.23_1,,,,,PHL.23_1
WVS,2010-2014,608,PHL,608002,PH: SOUTH LUZON,Philippines,PHL,PH,1,Masbate,PHL.46_1,,,,,PHL.46_1
WVS,2010-2014,608,PHL,608002,PH: SOUTH LUZON,Philippines,PHL,PH,1,Sorsogon,PHL.69_1,,,,,PHL.69_1
WVS,2010-2014,608,PHL,608003,PH: VISAYAS,Philippines,PHL,PH,1,Aklan,PHL.4_1,,,,,PHL.4_1
WVS,2010-2014,608,PHL,608003,PH: VISAYAS,Philippines,PHL,PH,1,Antique,PHL.6_1,,,,,PHL.6_1
WVS,2010-2014,608,PHL,608003,PH: VISAYAS,Philippines,PHL,PH,1,Capiz,PHL.22_1,,,,,PHL.22_1
WVS,2010-2014,608,PHL,608003,PH: VISAYAS,Philippines,PHL,PH,1,Guimaras,PHL.32_1,,,,,PHL.32_1
WVS,2010-2014,608,PHL,608003,PH: VISAYAS,Philippines,PHL,PH,1,Iloilo,PHL.36_1,,,,,PHL.36_1
WVS,2010-2014,608,PHL,608003,PH: VISAYAS,Philippines,PHL,PH,1,Negros Occidental,PHL.51_1,,,,,PHL.51_1
WVS,2010-2014,608,PHL,608003,PH: VISAYAS,Philippines,PHL,PH,1,Bohol,PHL.15_1,,,,,PHL.15_1
WVS,2010-2014,608,PHL,608003,PH: VISAYAS,Philippines,PHL,PH,1,Cebu,PHL.25_1,,,,,PHL.25_1
WVS,2010-2014,608,PHL,608003,PH: VISAYAS,Philippines,PHL,PH,1,Negros Oriental,PHL.52_1,,,,,PHL.52_1
WVS,2010-2014,608,PHL,608003,PH: VISAYAS,Philippines,PHL,PH,1,Siquijor,PHL.68_1,,,,,PHL.68_1
WVS,2010-2014,608,PHL,608003,PH: VISAYAS,Philippines,PHL,PH,1,Biliran,PHL.14_1,,,,,PHL.14_1
WVS,2010-2014,608,PHL,608003,PH: VISAYAS,Philippines,PHL,PH,1,Eastern Samar,PHL.31_1,,,,,PHL.31_1
WVS,2010-2014,608,PHL,608003,PH: VISAYAS,Philippines,PHL,PH,1,Leyte,PHL.43_1,,,,,PHL.43_1
WVS,2010-2014,608,PHL,608003,PH: VISAYAS,Philippines,PHL,PH,1,Northern Samar,PHL.54_1,,,,,PHL.54_1
WVS,2010-2014,608,PHL,608003,PH: VISAYAS,Philippines,PHL,PH,1,Samar,PHL.66_1,,,,,PHL.66_1
WVS,2010-2014,608,PHL,608003,PH: VISAYAS,Philippines,PHL,PH,1,Southern Leyte,PHL.71_1,,,,,PHL.71_1
WVS,2010-2014,608,PHL,608004,PH: MINDANAO,Philippines,PHL,PH,1,Zamboanga del Norte,PHL.79_1,,,,,PHL.79_1
WVS,2010-2014,608,PHL,608004,PH: MINDANAO,Philippines,PHL,PH,1,Zamboanga del Sur,PHL.80_1,,,,,PHL.79_1
WVS,2010-2014,608,PHL,608004,PH: MINDANAO,Philippines,PHL,PH,1,Zamboanga Sibugay,PHL.81_1,,,,,PHL.80_1
WVS,2010-2014,608,PHL,608004,PH: MINDANAO,Philippines,PHL,PH,1,Bukidnon,PHL.16_1,,,,,PHL.16_1
WVS,2010-2014,608,PHL,608004,PH: MINDANAO,Philippines,PHL,PH,1,Camiguin,PHL.21_1,,,,,PHL.21_1
WVS,2010-2014,608,PHL,608004,PH: MINDANAO,Philippines,PHL,PH,1,Lanao del Norte,PHL.41_1,,,,,PHL.41_1
WVS,2010-2014,608,PHL,608004,PH: MINDANAO,Philippines,PHL,PH,1,Misamis Occidental,PHL.48_1,,,,,PHL.48_1
WVS,2010-2014,608,PHL,608004,PH: MINDANAO,Philippines,PHL,PH,1,Misamis Oriental,PHL.49_1,,,,,PHL.49_1
WVS,2010-2014,608,PHL,608004,PH: MINDANAO,Philippines,PHL,PH,1,Agusan del Norte,PHL.2_1,,,,,PHL.2_1
WVS,2010-2014,608,PHL,608004,PH: MINDANAO,Philippines,PHL,PH,1,Agusan del Sur,PHL.3_1,,,,,PHL.3_1
WVS,2010-2014,608,PHL,608004,PH: MINDANAO,Philippines,PHL,PH,1,Dinagat Islands,PHL.30_1,,,,,PHL.30_1
WVS,2010-2014,608,PHL,608004,PH: MINDANAO,Philippines,PHL,PH,1,Surigao del Norte,PHL.74_1,,,,,PHL.74_1
WVS,2010-2014,608,PHL,608004,PH: MINDANAO,Philippines,PHL,PH,1,Surigao del Sur,PHL.75_1,,,,,PHL.75_1
WVS,2010-2014,608,PHL,608004,PH: MINDANAO,Philippines,PHL,PH,1,Davao del Norte,PHL.27_1,,,,,PHL.27_1
WVS,2010-2014,608,PHL,608004,PH: MINDANAO,Philippines,PHL,PH,1,Compostela Valley,PHL.26_1,,,,,PHL.26_1
WVS,2010-2014,608,PHL,608004,PH: MINDANAO,Philippines,PHL,PH,1,Davao del Sur,PHL.28_1,,,,,PHL.28_1
WVS,2010-2014,608,PHL,608004,PH: MINDANAO,Philippines,PHL,PH,1,Davao Oriental,PHL.29_1,,,,,PHL.29_1
WVS,2010-2014,608,PHL,608004,PH: MINDANAO,Philippines,PHL,PH,1,North Cotabato,PHL.53_1,,,,,PHL.53_1
WVS,2010-2014,608,PHL,608004,PH: MINDANAO,Philippines,PHL,PH,1,Sarangani,PHL.67_1,,,,,PHL.67_1
WVS,2010-2014,608,PHL,608004,PH: MINDANAO,Philippines,PHL,PH,1,South Cotabato,PHL.70_1,,,,,PHL.70_1
WVS,2010-2014,608,PHL,608004,PH: MINDANAO,Philippines,PHL,PH,1,Sultan Kudarat,PHL.72_1,,,,,PHL.72_1
WVS,2010-2014,608,PHL,608004,PH: MINDANAO,Philippines,PHL,PH,1,Basilan,PHL.9_1,,,,,PHL.9_1
WVS,2010-2014,608,PHL,608004,PH: MINDANAO,Philippines,PHL,PH,1,Lanao del Sur,PHL.42_1,,,,,PHL.42_1
WVS,2010-2014,608,PHL,608004,PH: MINDANAO,Philippines,PHL,PH,1,Maguindanao,PHL.44_1,,,,,PHL.44_1
WVS,2010-2014,608,PHL,608004,PH: MINDANAO,Philippines,PHL,PH,1,Sulu,PHL.73_1,,,,,PHL.73_1
WVS,2010-2014,608,PHL,608004,PH: MINDANAO,Philippines,PHL,PH,1,Tawi-Tawi,PHL.77_1,,,,,PHL.77_1
,,,,,,,,,,,,,,,,
WVS,2010-2014,818,EGY,818001,EG: Cairo,Egypt,EGY,EG,1,Al Qahirah,EGY.11_1,,,,,EGY.11_1
WVS,2010-2014,818,EGY,818002,EG: Alexandria,Egypt,EGY,EG,1,Al Iskandariyah,EGY.6_1,,,,,EGY.6_1
WVS,2010-2014,818,EGY,818016,EG: Dakahlia,Egypt,EGY,EG,1,Ad Daqahliyah,EGY.1_1,,,,,EGY.1_1
WVS,2010-2014,818,EGY,818017,EG: Sharkia,Egypt,EGY,EG,1,Ash Sharqiyah,EGY.16_1,,,,,EGY.16_1
WVS,2010-2014,818,EGY,818018,EG: Qalubia,Egypt,EGY,EG,1,Al Qalyubiyah,EGY.12_1,,,,,EGY.12_1
WVS,2010-2014,818,EGY,818020,EG: Gharbia,Egypt,EGY,EG,1,Al Gharbiyah,EGY.5_1,,,,,EGY.5_1
WVS,2010-2014,818,EGY,818022,EG: Behaira,Egypt,EGY,EG,1,Al Buhayrah,EGY.3_1,,,,,EGY.3_1
WVS,2010-2014,818,EGY,818027,EG: Menya,Egypt,EGY,EG,1,Al Minya,EGY.10_1,,,,,EGY.10_1
WVS,2010-2014,818,EGY,818028,EG: Asyut,Egypt,EGY,EG,1,Asyut,EGY.18_1,,,,,EGY.18_1
WVS,2010-2014,818,EGY,818029,EG: Sohag,Egypt,EGY,EG,1,Suhaj,EGY.27_1,,,,,EGY.27_1
,,,,,,,,,,,,,,,,
WVS,2010-2014,410,KOR,410001,KR: Seoul,South Korea,KOR,KR,1,Seoul,KOR.16_1,,,,,KOR.16_1
WVS,2010-2014,410,KOR,410002,KR: Pusan / Busan,South Korea,KOR,KR,1,Busan,KOR.1_1,,,,,KOR.1_1
WVS,2010-2014,410,KOR,410003,KR: Taegu / Daegu,South Korea,KOR,KR,1,Daegu,KOR.4_1,,,,,KOR.4_1
WVS,2010-2014,410,KOR,410004,KR: Incheon,South Korea,KOR,KR,1,Incheon,KOR.11_1,,,,,KOR.11_1
WVS,2010-2014,410,KOR,410005,KR: Kwangju / Gwangju,South Korea,KOR,KR,1,Gwangju,KOR.7_1,,,,,KOR.7_1
WVS,2010-2014,410,KOR,410006,KR: Tawjeon / Daejeon,South Korea,KOR,KR,1,Daejeon,KOR.5_1,,,,,KOR.5_1
WVS,2010-2014,410,KOR,410007,KR: Kyeonggi / Gyeonggi Do,South Korea,KOR,KR,1,Gyeonggi-do,KOR.8_1,,,,,KOR.8_1
WVS,2010-2014,410,KOR,410008,KR: Kangwon / Gangwon Do,South Korea,KOR,KR,1,Gangwon-do,KOR.6_1,,,,,KOR.6_1
WVS,2010-2014,410,KOR,410009,KR: Chungbuk / North Chungcheong,South Korea,KOR,KR,1,Chungcheongbuk-do,KOR.2_1,,,,,KOR.2_1
WVS,2010-2014,410,KOR,410010,KR: Chungnam / South Chungcheong,South Korea,KOR,KR,1,Chungcheongnam-do,KOR.3_1,,,,,KOR.3_1
WVS,2010-2014,410,KOR,410011,KR: Jeonbuk / North Jeolla,South Korea,KOR,KR,1,Jeollabuk-do,KOR.13_1,,,,,KOR.13_1
WVS,2010-2014,410,KOR,410012,KR: Jeonnam / South Jeolla,South Korea,KOR,KR,1,Jeollanam-do,KOR.14_1,,,,,KOR.14_1
WVS,2010-2014,410,KOR,410013,KR: Kyeongbuk / North Gyeongsang,South Korea,KOR,KR,1,Gyeongsangbuk-do,KOR.9_1,,,,,KOR.9_1
WVS,2010-2014,410,KOR,410014,KR: Kyeongnam / South Gyeongsang,South Korea,KOR,KR,1,Gyeongsangnam-do,KOR.10_1,,,,,KOR.10_1
WVS,2010-2014,410,KOR,410020,KR: Ulsan,South Korea,KOR,KR,1,Ulsan,KOR.17_1,,,,,KOR.17_1
,,,,,,,,,,,,,,,,
WVS,2010-2014,604,PER,604006,PE: Lima,Peru,PER,PE,1,Lima,PER.16_1,,,,,PER.16_1
WVS,2010-2014,604,PER,604007,PE: Arequipa,Peru,PER,PE,1,Arequipa,PER.4_1,,,,,PER.4_1
WVS,2010-2014,604,PER,604012,PE: Piura,Peru,PER,PE,1,Piura,PER.21_1,,,,,PER.21_1
WVS,2010-2014,604,PER,604021,PE: Ancash,Peru,PER,PE,1,Ancash,PER.2_1,,,,,PER.2_1
WVS,2010-2014,604,PER,604022,PE: Ayacucho,Peru,PER,PE,1,Ayacucho,PER.5_1,,,,,PER.5_1
WVS,2010-2014,604,PER,604023,PE: Cajamarca,Peru,PER,PE,1,Cajamarca,PER.6_1,,,,,PER.6_1
WVS,2010-2014,604,PER,604024,PE: Callao,Peru,PER,PE,1,Callao,PER.7_1,,,,,PER.7_1
WVS,2010-2014,604,PER,604025,PE: Huánuco,Peru,PER,PE,1,Huánuco,PER.10_1,,,,,PER.10_1
WVS,2010-2014,604,PER,604026,PE: Ica,Peru,PER,PE,1,Ica,PER.11_1,,,,,PER.11_1
WVS,2010-2014,604,PER,604027,PE: Junín,Peru,PER,PE,1,Junín,PER.12_1,,,,,PER.12_1
WVS,2010-2014,604,PER,604028,PE: La libertad,Peru,PER,PE,1,La libertad,PER.13_1,,,,,PER.13_1
WVS,2010-2014,604,PER,604029,PE: Lambayeque,Peru,PER,PE,1,Lambayeque,PER.14_1,,,,,PER.14_1
WVS,2010-2014,604,PER,604030,PE: Loreto,Peru,PER,PE,1,Loreto,PER.17_1,,,,,PER.17_1
WVS,2010-2014,604,PER,604031,PE: Puno,Peru,PER,PE,1,Puno,PER.22_1,,,,,PER.22_1
WVS,2010-2014,604,PER,604032,PE: San Martín,Peru,PER,PE,1,San Martín,PER.23_1,,,,,PER.23_1
WVS,2010-2014,604,PER,604033,PE: Cusco,Peru,PER,PE,1,Cusco,PER.8_1,,,,,PER.8_1
WVS,2010-2014,604,PER,604034,PE: Huancavelica,Peru,PER,PE,1,Huancavelica,PER.9_1,,,,,PER.9_1
WVS,2010-2014,604,PER,604035,PE: Tacna,Peru,PER,PE,1,Tacna,PER.24_1,,,,,PER.24_1
WVS,2010-2014,604,PER,604036,PE: Ucayali,Peru,PER,PE,1,Ucayali,PER.26_1,,,,,PER.26_1
