Survey,Wave,Country Numeric,Country ISO3,Region Numeric,Region Name,NUTS1,NUTS2,NUTS3,gid
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNI,GB-GBNI1,-5,GBR.1.36.6_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNI,GB-GBNI1,-5,GBR.1.36.23_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNI,GB-GBNI1,-5,GBR.1.36.11_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNI,GB-GBNI1,-5,GBR.1.36.12_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNI,GB-GBNI1,-5,GBR.1.36.13_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNI,GB-GBNI1,-5,GBR.1.36.18_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNI,GB-GBNI1,-5,GBR.1.36.19_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNI,GB-GBNI1,-5,GBR.1.36.21_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNI,GB-GBNI1,-5,GBR.1.36.22_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNI,GB-GBNI1,-5,GBR.1.36.25_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNI,GB-GBNI1,-5,GBR.1.36.28_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNI,GB-GBNI1,-5,GBR.1.36.30_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNI,GB-GBNI1,-5,GBR.1.36.32_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNI,GB-GBNI1,-5,GBR.1.36.33_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNI,GB-GBNI2,-5,GBR.1.36.1_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNI,GB-GBNI2,-5,GBR.1.36.2_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNI,GB-GBNI2,-5,GBR.1.36.3_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNI,GB-GBNI2,-5,GBR.1.36.4_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNI,GB-GBNI2,-5,GBR.1.36.5_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNI,GB-GBNI2,-5,GBR.1.36.7_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNI,GB-GBNI2,-5,GBR.1.36.8_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNI,GB-GBNI2,-5,GBR.1.36.9_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNI,GB-GBNI2,-5,GBR.1.36.10_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNI,GB-GBNI2,-5,GBR.1.36.14_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNI,GB-GBNI2,-5,GBR.1.36.15_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNI,GB-GBNI2,-5,GBR.1.36.16_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNI,GB-GBNI2,-5,GBR.1.36.17_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNI,GB-GBNI2,-5,GBR.1.36.20_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNI,GB-GBNI2,-5,GBR.1.36.24_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNI,GB-GBNI2,-5,GBR.1.36.26_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNI,GB-GBNI2,-5,GBR.1.36.27_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNI,GB-GBNI2,-5,GBR.1.36.29_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNI,GB-GBNI2,-5,GBR.1.36.31_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNJ,GB-GBNJ1,-5,GBR.1.9_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNJ,GB-GBNJ1,-5,GBR.1.13_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNJ,GB-GBNJ1,-5,GBR.1.57_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNJ,GB-GBNJ1,-5,GBR.1.69_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNJ,GB-GBNJ1,-5,GBR.1.74_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNJ,GB-GBNJ1,-5,GBR.1.85_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNJ,GB-GBNJ1,-5,GBR.1.109_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNJ,GB-GBNJ1,-5,GBR.1.113_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNJ,GB-GBNJ1,-5,GBR.1.115_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNJ,GB-GBNJ2,-5,GBR.1.11_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNJ,GB-GBNJ2,-5,GBR.1.32_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNJ,GB-GBNJ2,-5,GBR.1.98_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNJ,GB-GBNJ2,-5,GBR.1.110_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNJ,GB-GBNJ3,-5,GBR.1.38_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNJ,GB-GBNJ3,-5,GBR.1.42_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNJ,GB-GBNJ3,-5,GBR.1.73_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNJ,GB-GBNJ3,-5,GBR.1.90_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNJ,GB-GBNJ4,-5,GBR.1.44_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNJ,GB-GBNJ4,-5,GBR.1.55_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNK,GB-GBNK1,-5,GBR.1.2_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNK,GB-GBNK1,-5,GBR.1.12_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNK,GB-GBNK1,-5,GBR.1.35_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNK,GB-GBNK1,-5,GBR.1.61_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNK,GB-GBNK1,-5,GBR.1.88_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNK,GB-GBNK1,-5,GBR.1.99_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNK,GB-GBNK1,-5,GBR.1.112_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNK,GB-GBNK2,-5,GBR.1.28.1_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNK,GB-GBNK2,-5,GBR.1.72_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNK,GB-GBNK2,-5,GBR.1.8_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNK,GB-GBNK2,-5,GBR.1.28_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNK,GB-GBNK2,-5,GBR.1.87_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNK,GB-GBNK3,-5,GBR.1.20_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNK,GB-GBNK3,-5,GBR.1.43_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNK,GB-GBNK4,-5,GBR.1.26_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNK,GB-GBNK4,-5,GBR.1.71_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNK,GB-GBNK4,-5,GBR.1.103_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNL,GB-GBNL1,-5,GBR.4.1_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNL,GB-GBNL1,-5,GBR.4.11_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNL,GB-GBNL1,-5,GBR.4.8_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNL,GB-GBNL1,-5,GBR.4.9_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNL,GB-GBNL1,-5,GBR.4.6_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNL,GB-GBNL1,-5,GBR.4.7_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNL,GB-GBNL1,-5,GBR.4.16_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNL,GB-GBNL1,-5,GBR.4.12_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNL,GB-GBNL1,-5,GBR.4.18_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNL,GB-GBNL1,-5,GBR.4.2_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNL,GB-GBNL1,-5,GBR.4.4_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNL,GB-GBNL1,-5,GBR.4.20_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNL,GB-GBNL1,-5,GBR.4.3_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNL,GB-GBNL1,-5,GBR.4.14_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNL,GB-GBNL1,-5,GBR.4.19_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNL,GB-GBNL2,-5,GBR.4.13_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNL,GB-GBNL2,-5,GBR.4.15_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNL,GB-GBNL2,-5,GBR.4.5_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNL,GB-GBNL2,-5,GBR.4.21_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNL,GB-GBNL2,-5,GBR.4.10_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNL,GB-GBNL2,-5,GBR.4.22_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNL,GB-GBNL2,-5,GBR.4.17_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNM,GB-GBNM2,-5,GBR.3.3_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNM,GB-GBNM2,-5,GBR.3.5_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNM,GB-GBNM2,-5,GBR.3.7_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNM,GB-GBNM2,-5,GBR.3.10_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNM,GB-GBNM2,-5,GBR.3.12_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNM,GB-GBNM2,-5,GBR.3.14_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNM,GB-GBNM2,-5,GBR.3.15_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNM,GB-GBNM2,-5,GBR.3.19_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNM,GB-GBNM2,-5,GBR.3.24_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNM,GB-GBNM2,-5,GBR.3.26_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNM,GB-GBNM2,-5,GBR.3.30_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNM,GB-GBNM2,-5,GBR.3.32_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNM,GB-GBNM3,-5,GBR.3.4_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNM,GB-GBNM3,-5,GBR.3.6_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNM,GB-GBNM3,-5,GBR.3.8_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNM,GB-GBNM3,-5,GBR.3.9_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNM,GB-GBNM3,-5,GBR.3.11_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNM,GB-GBNM3,-5,GBR.3.16_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNM,GB-GBNM3,-5,GBR.3.18_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNM,GB-GBNM3,-5,GBR.3.21_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNM,GB-GBNM3,-5,GBR.3.22_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNM,GB-GBNM3,-5,GBR.3.25_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNM,GB-GBNM3,-5,GBR.3.28_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNM,GB-GBNM3,-5,GBR.3.29_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNM,GB-GBNM3,-5,GBR.3.31_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNM,GB-GBNM6,-5,GBR.3.4_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNM,GB-GBNM6,-5,GBR.3.13_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNM,GB-GBNM6,-5,GBR.3.17_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNM,GB-GBNM6,-5,GBR.3.20_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNM,GB-GBNM6,-5,GBR.3.21_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNM,GB-GBNM6,-5,GBR.3.23_1
EVS,2008-2010,826,GBR,-5,Unknown,GB-GBNM,GB-GBNM6,-5,GBR.3.27_1
,,,,,,,,,
EVS,2008-2010,620,PRT,-5,Alentejo,PT1,PT18,-5,PRT.3_1
EVS,2008-2010,620,PRT,-5,Alentejo,PT1,PT18,-5,PRT.8_1
EVS,2008-2010,620,PRT,-5,Alentejo,PT1,PT18,-5,PRT.12.4_1
EVS,2008-2010,620,PRT,-5,Alentejo,PT1,PT18,-5,PRT.14_1
EVS,2008-2010,620,PRT,-5,Alentejo,PT1,PT18,-5,PRT.16.3_1
EVS,2008-2010,620,PRT,-5,Alentejo,PT1,PT18,-5,PRT.16.4_1
EVS,2008-2010,620,PRT,-5,Alentejo,PT1,PT18,-5,PRT.16.5_1
EVS,2008-2010,620,PRT,-5,Alentejo,PT1,PT18,-5,PRT.16.6_1
EVS,2008-2010,620,PRT,-5,Alentejo,PT1,PT18,-5,PRT.16.7_1
EVS,2008-2010,620,PRT,-5,Alentejo,PT1,PT18,-5,PRT.16.9_1
EVS,2008-2010,620,PRT,-5,Alentejo,PT1,PT18,-5,PRT.16.12_1
EVS,2008-2010,620,PRT,-5,Alentejo,PT1,PT18,-5,PRT.16.15_1
EVS,2008-2010,620,PRT,-5,Alentejo,PT1,PT18,-5,PRT.16.16_1
EVS,2008-2010,620,PRT,-5,Alentejo,PT1,PT18,-5,PRT.16.17_1
EVS,2008-2010,620,PRT,-5,Alentejo,PT1,PT18,-5,PRT.17.1_1
EVS,2008-2010,620,PRT,-5,Alentejo,PT1,PT18,-5,PRT.17.5_1
EVS,2008-2010,620,PRT,-5,Alentejo,PT1,PT18,-5,PRT.17.9_1
EVS,2008-2010,620,PRT,-5,Alentejo,PT1,PT18,-5,PRT.17.13_1
,,,,,,,,,
EVS,2008-2010,620,PRT,-5,Algarve,PT1,PT15,-5,PRT.9_1
,,,,,,,,,
EVS,2008-2010,620,PRT,-5,Área Metropolitana de Lisboa,PT1,PT17,-5,PRT.12.6_1
EVS,2008-2010,620,PRT,-5,Área Metropolitana de Lisboa,PT1,PT17,-5,PRT.12.7_1
EVS,2008-2010,620,PRT,-5,Área Metropolitana de Lisboa,PT1,PT17,-5,PRT.12.8_1
EVS,2008-2010,620,PRT,-5,Área Metropolitana de Lisboa,PT1,PT17,-5,PRT.12.10_1
EVS,2008-2010,620,PRT,-5,Área Metropolitana de Lisboa,PT1,PT17,-5,PRT.12.12_1
EVS,2008-2010,620,PRT,-5,Área Metropolitana de Lisboa,PT1,PT17,-5,PRT.12.13_1
EVS,2008-2010,620,PRT,-5,Área Metropolitana de Lisboa,PT1,PT17,-5,PRT.12.16_1
EVS,2008-2010,620,PRT,-5,Área Metropolitana de Lisboa,PT1,PT17,-5,PRT.12.2_1
EVS,2008-2010,620,PRT,-5,Área Metropolitana de Lisboa,PT1,PT17,-5,PRT.12.11_1
EVS,2008-2010,620,PRT,-5,Área Metropolitana de Lisboa,PT1,PT17,-5,PRT.17.2_1
EVS,2008-2010,620,PRT,-5,Área Metropolitana de Lisboa,PT1,PT17,-5,PRT.17.3_1
EVS,2008-2010,620,PRT,-5,Área Metropolitana de Lisboa,PT1,PT17,-5,PRT.17.4_1
EVS,2008-2010,620,PRT,-5,Área Metropolitana de Lisboa,PT1,PT17,-5,PRT.17.6_1
EVS,2008-2010,620,PRT,-5,Área Metropolitana de Lisboa,PT1,PT17,-5,PRT.17.7_1
EVS,2008-2010,620,PRT,-5,Área Metropolitana de Lisboa,PT1,PT17,-5,PRT.17.8_1
EVS,2008-2010,620,PRT,-5,Área Metropolitana de Lisboa,PT1,PT17,-5,PRT.17.10_1
EVS,2008-2010,620,PRT,-5,Área Metropolitana de Lisboa,PT1,PT17,-5,PRT.17.11_1
EVS,2008-2010,620,PRT,-5,Área Metropolitana de Lisboa,PT1,PT17,-5,PRT.17.12_1
,,,,,,,,,
EVS,2008-2010,620,PRT,-5,Centro,PT1,PT16,-5,PRT.1.1_1
EVS,2008-2010,620,PRT,-5,Centro,PT1,PT16,-5,PRT.1.2_1
EVS,2008-2010,620,PRT,-5,Centro,PT1,PT16,-5,PRT.1.3_1
EVS,2008-2010,620,PRT,-5,Centro,PT1,PT16,-5,PRT.1.5_1
EVS,2008-2010,620,PRT,-5,Centro,PT1,PT16,-5,PRT.1.8_1
EVS,2008-2010,620,PRT,-5,Centro,PT1,PT16,-5,PRT.1.9_1
EVS,2008-2010,620,PRT,-5,Centro,PT1,PT16,-5,PRT.1.10_1
EVS,2008-2010,620,PRT,-5,Centro,PT1,PT16,-5,PRT.1.11_1
EVS,2008-2010,620,PRT,-5,Centro,PT1,PT16,-5,PRT.1.13_1
EVS,2008-2010,620,PRT,-5,Centro,PT1,PT16,-5,PRT.1.14_1
EVS,2008-2010,620,PRT,-5,Centro,PT1,PT16,-5,PRT.1.17_1
EVS,2008-2010,620,PRT,-5,Centro,PT1,PT16,-5,PRT.1.18_1
EVS,2008-2010,620,PRT,-5,Centro,PT1,PT16,-5,PRT.6_1
EVS,2008-2010,620,PRT,-5,Centro,PT1,PT16,-5,PRT.7_1
EVS,2008-2010,620,PRT,-5,Centro,PT1,PT16,-5,PRT.10.1_1
EVS,2008-2010,620,PRT,-5,Centro,PT1,PT16,-5,PRT.10.2_1
EVS,2008-2010,620,PRT,-5,Centro,PT1,PT16,-5,PRT.10.3_1
EVS,2008-2010,620,PRT,-5,Centro,PT1,PT16,-5,PRT.10.4_1
EVS,2008-2010,620,PRT,-5,Centro,PT1,PT16,-5,PRT.10.5_1
EVS,2008-2010,620,PRT,-5,Centro,PT1,PT16,-5,PRT.10.6_1
EVS,2008-2010,620,PRT,-5,Centro,PT1,PT16,-5,PRT.10.7_1
EVS,2008-2010,620,PRT,-5,Centro,PT1,PT16,-5,PRT.10.8_1
EVS,2008-2010,620,PRT,-5,Centro,PT1,PT16,-5,PRT.10.9_1
EVS,2008-2010,620,PRT,-5,Centro,PT1,PT16,-5,PRT.10.10_1
EVS,2008-2010,620,PRT,-5,Centro,PT1,PT16,-5,PRT.10.11_1
EVS,2008-2010,620,PRT,-5,Centro,PT1,PT16,-5,PRT.10.12_1
EVS,2008-2010,620,PRT,-5,Centro,PT1,PT16,-5,PRT.10.13_1
EVS,2008-2010,620,PRT,-5,Centro,PT1,PT16,-5,PRT.11_1
EVS,2008-2010,620,PRT,-5,Centro,PT1,PT16,-5,PRT.12.1_1
EVS,2008-2010,620,PRT,-5,Centro,PT1,PT16,-5,PRT.12.3_1
EVS,2008-2010,620,PRT,-5,Centro,PT1,PT16,-5,PRT.12.5_1
EVS,2008-2010,620,PRT,-5,Centro,PT1,PT16,-5,PRT.12.9_1
EVS,2008-2010,620,PRT,-5,Centro,PT1,PT16,-5,PRT.12.14_1
EVS,2008-2010,620,PRT,-5,Centro,PT1,PT16,-5,PRT.12.15_1
EVS,2008-2010,620,PRT,-5,Centro,PT1,PT16,-5,PRT.16.1_1
EVS,2008-2010,620,PRT,-5,Centro,PT1,PT16,-5,PRT.16.2_1
EVS,2008-2010,620,PRT,-5,Centro,PT1,PT16,-5,PRT.16.8_1
EVS,2008-2010,620,PRT,-5,Centro,PT1,PT16,-5,PRT.16.10_1
EVS,2008-2010,620,PRT,-5,Centro,PT1,PT16,-5,PRT.16.11_1
EVS,2008-2010,620,PRT,-5,Centro,PT1,PT16,-5,PRT.16.13_1
EVS,2008-2010,620,PRT,-5,Centro,PT1,PT16,-5,PRT.16.18_1
EVS,2008-2010,620,PRT,-5,Centro,PT1,PT16,-5,PRT.16.19_1
EVS,2008-2010,620,PRT,-5,Centro,PT1,PT16,-5,PRT.16.20_1
EVS,2008-2010,620,PRT,-5,Centro,PT1,PT16,-5,PRT.16.21_1
EVS,2008-2010,620,PRT,-5,Centro,PT1,PT16,-5,PRT.16.14_1
EVS,2008-2010,620,PRT,-5,Centro,PT1,PT16,-5,PRT.20.2_1
EVS,2008-2010,620,PRT,-5,Centro,PT1,PT16,-5,PRT.20.3_1
EVS,2008-2010,620,PRT,-5,Centro,PT1,PT16,-5,PRT.20.6_1
EVS,2008-2010,620,PRT,-5,Centro,PT1,PT16,-5,PRT.20.8_1
EVS,2008-2010,620,PRT,-5,Centro,PT1,PT16,-5,PRT.20.9_1
EVS,2008-2010,620,PRT,-5,Centro,PT1,PT16,-5,PRT.20.10_1
EVS,2008-2010,620,PRT,-5,Centro,PT1,PT16,-5,PRT.20.11_1
EVS,2008-2010,620,PRT,-5,Centro,PT1,PT16,-5,PRT.20.14_1
EVS,2008-2010,620,PRT,-5,Centro,PT1,PT16,-5,PRT.20.16_1
EVS,2008-2010,620,PRT,-5,Centro,PT1,PT16,-5,PRT.20.17_1
EVS,2008-2010,620,PRT,-5,Centro,PT1,PT16,-5,PRT.20.21_1
EVS,2008-2010,620,PRT,-5,Centro,PT1,PT16,-5,PRT.20.22_1
EVS,2008-2010,620,PRT,-5,Centro,PT1,PT16,-5,PRT.20.23_1
EVS,2008-2010,620,PRT,-5,Centro,PT1,PT16,-5,PRT.20.24_1
,,,,,,,,,
EVS,2008-2010,620,PRT,-5,Norte,PT1,PT11,-5,PRT.1.4_1
EVS,2008-2010,620,PRT,-5,Norte,PT1,PT11,-5,PRT.1.6_1
EVS,2008-2010,620,PRT,-5,Norte,PT1,PT11,-5,PRT.1.7_1
EVS,2008-2010,620,PRT,-5,Norte,PT1,PT11,-5,PRT.1.15_1
EVS,2008-2010,620,PRT,-5,Norte,PT1,PT11,-5,PRT.1.12_1
EVS,2008-2010,620,PRT,-5,Norte,PT1,PT11,-5,PRT.1.16_1
EVS,2008-2010,620,PRT,-5,Norte,PT1,PT11,-5,PRT.1.19_1
EVS,2008-2010,620,PRT,-5,Norte,PT1,PT11,-5,PRT.4_1
EVS,2008-2010,620,PRT,-5,Norte,PT1,PT11,-5,PRT.5_1
EVS,2008-2010,620,PRT,-5,Norte,PT1,PT11,-5,PRT.10.14_1
EVS,2008-2010,620,PRT,-5,Norte,PT1,PT11,-5,PRT.15_1
EVS,2008-2010,620,PRT,-5,Norte,PT1,PT11,-5,PRT.18_1
EVS,2008-2010,620,PRT,-5,Norte,PT1,PT11,-5,PRT.19_1
EVS,2008-2010,620,PRT,-5,Norte,PT1,PT11,-5,PRT.20.1_1
EVS,2008-2010,620,PRT,-5,Norte,PT1,PT11,-5,PRT.20.4_1
EVS,2008-2010,620,PRT,-5,Norte,PT1,PT11,-5,PRT.20.5_1
EVS,2008-2010,620,PRT,-5,Norte,PT1,PT11,-5,PRT.20.7_1
EVS,2008-2010,620,PRT,-5,Norte,PT1,PT11,-5,PRT.20.12_1
EVS,2008-2010,620,PRT,-5,Norte,PT1,PT11,-5,PRT.20.13_1
EVS,2008-2010,620,PRT,-5,Norte,PT1,PT11,-5,PRT.20.15_1
EVS,2008-2010,620,PRT,-5,Norte,PT1,PT11,-5,PRT.20.18_1
EVS,2008-2010,620,PRT,-5,Norte,PT1,PT11,-5,PRT.20.19_1
EVS,2008-2010,620,PRT,-5,Norte,PT1,PT11,-5,PRT.20.20_1
,,,,,,,,,
EVS,2008-2010,620,PRT,-5,Azores,PT1,PT20,-5,PRT.2_1
,,,,,,,,,
EVS,2008-2010,620,PRT,-5,Madeira,PT1,PT30,-5,PRT.13_1